Accident,Level,Parent,Code
involving motor vehicle,5,traffic,V09.20,,,,,
military,6,involving motor vehicle,V09.21,,,,,
specified type NEC,6,involving motor vehicle,V09.29,,,,,
person NEC(unknown way or transportation),2,transport(involving injury to),V99,,,,,
collision(between),3,person NEC(unknown way or transportation),,,,,,
bus(with),4,collision(between),,,,,,
heavy transport vehicle(traffic),5,bus(with),V87.5,,,,,
nontraffic,6,heavy transport vehicle(traffic),V88.5,,,,,
car(with),4,collision(between),,,,,,
nontraffic,5,car(with),V88.5,,,,,
bus(traffic),5,car(with),V87.3,,,,,
nontraffic,6,bus(traffic),V88.3,,,,,
heavy transport vehicle(traffic),5,car(with),V87.4,,,,,
nontraffic,6,heavy transport vehicle(traffic),V88.4,,,,,
pick-up truck or van(traffic),5,car(with),V87.2,,,,,
nontraffic,6,pick-up truck or van(traffic),V88.2,,,,,
train or railway vehicle(traffic),5,car(with),V87.6,,,,,
nontraffic,6,train or railway vehicle(traffic),V88.6,,,,,
two-or three-wheeled motor vehicle(traffic),5,car(with),V87.0,,,,,
nontraffic,6,two-or three-wheeled motor vehicle(traffic),V88.0,,,,,
motor vehicle(traffic) NEC,4,collision(between),V87.7,,,,,
nontraffic,5,motor vehicle(traffic) NEC,V88.7,,,,,
two-or three-wheeled vehicle(with) (traffic),4,collision(between),,,,,,
motor vehicle NEC,5,two-or three-wheeled vehicle(with) (traffic),V87.1,,,,,
nontraffic,6,motor vehicle NEC,V88.1,,,,,
nonmotor vehicle(collision) (noncollision) (traffic),3,person NEC(unknown way or transportation),V87.9,,,,,
nontraffic,4,nonmotor vehicle(collision) (noncollision) (traffic),V88.9,,,,,
pickup truck occupant,2,transport(involving injury to),V59.9,,,,,
collision(with),3,pickup truck occupant,,,,,,
animal(traffic),4,collision(with),V50.9,,,,,
being ridden(traffic),5,animal(traffic),V56.9,,,,,
nontraffic,6,being ridden(traffic),V56.3,,,,,
while boarding or alighting,6,being ridden(traffic),V56.4,,,,,
nontraffic,5,animal(traffic),V50.3,,,,,
while boarding or alighting,5,animal(traffic),V50.4,,,,,
animal-drawn vehicle(traffic),4,collision(with),V56.9,,,,,
nontraffic,5,animal-drawn vehicle(traffic),V56.3,,,,,
while boarding or alighting,5,animal-drawn vehicle(traffic),V56.4,,,,,
bus(traffic),4,collision(with),V54.9,,,,,
nontraffic,5,bus(traffic),V54.3,,,,,
while boarding or alighting,5,bus(traffic),V54.4,,,,,
car(traffic),4,collision(with),V53.9,,,,,
nontraffic,5,car(traffic),V53.3,,,,,
while boarding or alighting,5,car(traffic),V53.4,,,,,
motor vehicle NOS(traffic),4,collision(with),V59.60,,,,,
nontraffic,5,motor vehicle NOS(traffic),V59.20,,,,,
specified type NEC(traffic),5,motor vehicle NOS(traffic),V59.69,,,,,
nontraffic,6,specified type NEC(traffic),V59.29,,,,,
pedal cycle(traffic),4,collision(with),V51.9,,,,,
nontraffic,5,pedal cycle(traffic),V51.3,,,,,
while boarding or alighting,5,pedal cycle(traffic),V51.4,,,,,
pickup truck(traffic),4,collision(with),V53.9,,,,,
nontraffic,5,pickup truck(traffic),V53.3,,,,,
while boarding or alighting,5,pickup truck(traffic),V53.4,,,,,
railway vehicle(traffic),4,collision(with),V55.9,,,,,
nontraffic,5,railway vehicle(traffic),V55.3,,,,,
while boarding or alighting,5,railway vehicle(traffic),V55.4,,,,,
specified vehicle NEC(traffic),4,collision(with),V56.9,,,,,
nontraffic,5,specified vehicle NEC(traffic),V56.3,,,,,
while boarding or alighting,5,specified vehicle NEC(traffic),V56.4,,,,,
stationary object(traffic),4,collision(with),V57.9,,,,,
nontraffic,5,stationary object(traffic),V57.3,,,,,
while boarding or alighting,5,stationary object(traffic),V57.4,,,,,
streetcar(traffic),4,collision(with),V56.9,,,,,
nontraffic,5,streetcar(traffic),V56.3,,,,,
while boarding or alighting,5,streetcar(traffic),V56.4,,,,,
three wheeled motor vehicle(traffic),4,collision(with),V52.9,,,,,
nontraffic,5,three wheeled motor vehicle(traffic),V52.3,,,,,
while boarding or alighting,5,three wheeled motor vehicle(traffic),V52.4,,,,,
truck(traffic),4,collision(with),V54.9,,,,,
nontraffic,5,truck(traffic),V54.3,,,,,
while boarding or alighting,5,truck(traffic),V54.4,,,,,
two wheeled motor vehicle(traffic),4,collision(with),V52.9,,,,,
nontraffic,5,two wheeled motor vehicle(traffic),V52.3,,,,,
while boarding or alighting,5,two wheeled motor vehicle(traffic),V52.4,,,,,
van(traffic),4,collision(with),V53.9,,,,,
nontraffic,5,van(traffic),V53.3,,,,,
while boarding or alighting,5,van(traffic),V53.4,,,,,
driver,3,pickup truck occupant,,,,,,
collision(with),4,driver,,,,,,
animal(traffic),5,collision(with),V50.5,,,,,
being ridden(traffic),6,animal(traffic),V56.5,,,,,
nontraffic,7,being ridden(traffic),V56.0,,,,,
nontraffic,6,animal(traffic),V50.0,,,,,
animal-drawn vehicle(traffic),5,collision(with),V56.5,,,,,
nontraffic,6,animal-drawn vehicle(traffic),V56.0,,,,,
bus(traffic),5,collision(with),V54.5,,,,,
nontraffic,6,bus(traffic),V54.0,,,,,
car(traffic),5,collision(with),V53.5,,,,,
nontraffic,6,car(traffic),V53.0,,,,,
motor vehicle NOS(traffic),5,collision(with),V59.40,,,,,
nontraffic,6,motor vehicle NOS(traffic),V59.00,,,,,
specified type NEC(traffic),6,motor vehicle NOS(traffic),V59.49,,,,,
nontraffic,7,specified type NEC(traffic),V59.09,,,,,
pedal cycle(traffic),5,collision(with),V51.5,,,,,
nontraffic,6,pedal cycle(traffic),V51.0,,,,,
pickup truck(traffic),5,collision(with),V53.5,,,,,
nontraffic,6,pickup truck(traffic),V53.0,,,,,
railway vehicle(traffic),5,collision(with),V55.5,,,,,
nontraffic,6,railway vehicle(traffic),V55.0,,,,,
specified vehicle NEC(traffic),5,collision(with),V56.5,,,,,
nontraffic,6,specified vehicle NEC(traffic),V56.0,,,,,
stationary object(traffic),5,collision(with),V57.5,,,,,
nontraffic,6,stationary object(traffic),V57.0,,,,,
streetcar(traffic),5,collision(with),V56.5,,,,,
nontraffic,6,streetcar(traffic),V56.0,,,,,
three wheeled motor vehicle(traffic),5,collision(with),V52.5,,,,,
nontraffic,6,three wheeled motor vehicle(traffic),V52.0,,,,,
truck(traffic),5,collision(with),V54.5,,,,,
nontraffic,6,truck(traffic),V54.0,,,,,
two wheeled motor vehicle(traffic),5,collision(with),V52.5,,,,,
nontraffic,6,two wheeled motor vehicle(traffic),V52.0,,,,,
van(traffic),5,collision(with),V53.5,,,,,
nontraffic,6,van(traffic),V53.0,,,,,
noncollision accident(traffic),4,driver,V58.5,,,,,
nontraffic,5,noncollision accident(traffic),V58.0,,,,,
noncollision accident(traffic),3,pickup truck occupant,V58.9,,,,,
nontraffic,4,noncollision accident(traffic),V58.3,,,,,
while boarding or alighting,4,noncollision accident(traffic),V58.4,,,,,
nontraffic,3,pickup truck occupant,V59.3,,,,,
hanger-on,3,pickup truck occupant,,,,,,
collision(with),4,hanger-on,,,,,,
animal(traffic),5,collision(with),V50.7,,,,,
being ridden(traffic),6,animal(traffic),V56.7,,,,,
nontraffic,7,being ridden(traffic),V56.2,,,,,
nontraffic,6,animal(traffic),V50.2,,,,,
animal-drawn vehicle(traffic),5,collision(with),V56.7,,,,,
nontraffic,6,animal-drawn vehicle(traffic),V56.2,,,,,
bus(traffic),5,collision(with),V54.7,,,,,
nontraffic,6,bus(traffic),V54.2,,,,,
car(traffic),5,collision(with),V53.7,,,,,
nontraffic,6,car(traffic),V53.2,,,,,
pedal cycle(traffic),5,collision(with),V51.7,,,,,
nontraffic,6,pedal cycle(traffic),V51.2,,,,,
pickup truck(traffic),5,collision(with),V53.7,,,,,
nontraffic,6,pickup truck(traffic),V53.2,,,,,
railway vehicle(traffic),5,collision(with),V55.7,,,,,
nontraffic,6,railway vehicle(traffic),V55.2,,,,,
specified vehicle NEC(traffic),5,collision(with),V56.7,,,,,
nontraffic,6,specified vehicle NEC(traffic),V56.2,,,,,
stationary object(traffic),5,collision(with),V57.7,,,,,
nontraffic,6,stationary object(traffic),V57.2,,,,,
streetcar(traffic),5,collision(with),V56.7,,,,,
nontraffic,6,streetcar(traffic),V56.2,,,,,
three wheeled motor vehicle(traffic),5,collision(with),V52.7,,,,,
nontraffic,6,three wheeled motor vehicle(traffic),V52.2,,,,,
truck(traffic),5,collision(with),V54.7,,,,,
nontraffic,6,truck(traffic),V54.2,,,,,
two wheeled motor vehicle(traffic),5,collision(with),V52.7,,,,,
nontraffic,6,two wheeled motor vehicle(traffic),V52.2,,,,,
van(traffic),5,collision(with),V53.7,,,,,
nontraffic,6,van(traffic),V53.2,,,,,
noncollision accident(traffic),4,hanger-on,V58.7,,,,,
nontraffic,5,noncollision accident(traffic),V58.2,,,,,
passenger,3,pickup truck occupant,,,,,,
collision(with),4,passenger,,,,,,
animal(traffic),5,collision(with),V50.6,,,,,
being ridden(traffic),6,animal(traffic),V56.6,,,,,
nontraffic,7,being ridden(traffic),V56.1,,,,,
nontraffic,6,animal(traffic),V50.1,,,,,
animal-drawn vehicle(traffic),5,collision(with),V56.6,,,,,
nontraffic,6,animal-drawn vehicle(traffic),V56.1,,,,,
bus(traffic),5,collision(with),V54.6,,,,,
nontraffic,6,bus(traffic),V54.1,,,,,
car(traffic),5,collision(with),V53.6,,,,,
nontraffic,6,car(traffic),V53.1,,,,,
motor vehicle NOS(traffic),5,collision(with),V59.50,,,,,
nontraffic,6,motor vehicle NOS(traffic),V59.10,,,,,
specified type NEC(traffic),6,motor vehicle NOS(traffic),V59.59,,,,,
nontraffic,7,specified type NEC(traffic),V59.19,,,,,
pedal cycle(traffic),5,collision(with),V51.6,,,,,
nontraffic,6,pedal cycle(traffic),V51.1,,,,,
pickup truck(traffic),5,collision(with),V53.6,,,,,
nontraffic,6,pickup truck(traffic),V53.1,,,,,
railway vehicle(traffic),5,collision(with),V55.6,,,,,
nontraffic,6,railway vehicle(traffic),V55.1,,,,,
specified vehicle NEC(traffic),5,collision(with),V56.6,,,,,
nontraffic,6,specified vehicle NEC(traffic),V56.1,,,,,
stationary object(traffic),5,collision(with),V57.6,,,,,
nontraffic,6,stationary object(traffic),V57.1,,,,,
streetcar(traffic),5,collision(with),V56.6,,,,,
nontraffic,6,streetcar(traffic),V56.1,,,,,
three wheeled motor vehicle(traffic),5,collision(with),V52.6,,,,,
nontraffic,6,three wheeled motor vehicle(traffic),V52.1,,,,,
truck(traffic),5,collision(with),V54.6,,,,,
nontraffic,6,truck(traffic),V54.1,,,,,
two wheeled motor vehicle(traffic),5,collision(with),V52.6,,,,,
nontraffic,6,two wheeled motor vehicle(traffic),V52.1,,,,,
van(traffic),5,collision(with),V53.6,,,,,
nontraffic,6,van(traffic),V53.1,,,,,
noncollision accident(traffic),4,passenger,V58.6,,,,,
nontraffic,5,noncollision accident(traffic),V58.1,,,,,
specified type NEC,3,pickup truck occupant,V59.88,,,,,
military vehicle,4,specified type NEC,V59.81,,,,,
quarry truck,2,transport(involving injury to),,,,,,
race car,2,transport(involving injury to),,,,,,
railway vehicle occupant,2,transport(involving injury to),V81.9,,,,,
collision(with),3,railway vehicle occupant,V81.3,,,,,
motor vehicle(non-military) (traffic),4,collision(with),V81.1,,,,,
military,5,motor vehicle(non-military) (traffic),V81.83,,,,,
nontraffic,5,motor vehicle(non-military) (traffic),V81.0,,,,,
rolling stock,4,collision(with),V81.2,,,,,
specified object NEC,4,collision(with),V81.3,,,,,
during derailment,3,railway vehicle occupant,V81.7,,,,,
with antecedent collision,4,during derailment,,,,,,
explosion,3,railway vehicle occupant,V81.81,,,,,
fall(in railway vehicle),3,railway vehicle occupant,V81.5,,,,,
during derailment,4,fall(in railway vehicle),V81.7,,,,,
with antecedent collision,5,during derailment,,,,,,
from railway vehicle,4,fall(in railway vehicle),V81.6,,,,,
during derailment,5,from railway vehicle,V81.7,,,,,
with antecedent collision,6,during derailment,,,,,,
while boarding or alighting,4,fall(in railway vehicle),V81.4,,,,,
fire,3,railway vehicle occupant,V81.81,,,,,
object falling onto train,3,railway vehicle occupant,V81.82,,,,,
specified type NEC,3,railway vehicle occupant,V81.89,,,,,
while boarding or alighting,3,railway vehicle occupant,V81.4,,,,,
Segway,2,transport(involving injury to),V00.848,,,,,
ski lift,2,transport(involving injury to),V98.3,,,,,
snowmobile occupant(nontraffic),2,transport(involving injury to),V86.92,,,,,
driver,3,snowmobile occupant(nontraffic),V86.52,,,,,
hanger-on,3,snowmobile occupant(nontraffic),V86.72,,,,,
passenger,3,snowmobile occupant(nontraffic),V86.62,,,,,
traffic,3,snowmobile occupant(nontraffic),V86.32,,,,,
driver,4,traffic,V86.02,,,,,
hanger-on,4,traffic,V86.22,,,,,
passenger,4,traffic,V86.12,,,,,
while boarding or alighting,3,snowmobile occupant(nontraffic),V86.42,,,,,
specified NEC,2,transport(involving injury to),V98.8,,,,,
sport utility vehicle occupant,2,transport(involving injury to),,,,,,
streetcar occupant,2,transport(involving injury to),V82.9,,,,,
collision(with),3,streetcar occupant,V82.3,,,,,
motor vehicle(traffic),4,collision(with),V82.1,,,,,
nontraffic,5,motor vehicle(traffic),V82.0,,,,,
rolling stock,4,collision(with),V82.2,,,,,
during derailment,3,streetcar occupant,V82.7,,,,,
with antecedent collision,4,during derailment,,,,,,
fall(in streetcar),3,streetcar occupant,V82.5,,,,,
during derailment,4,fall(in streetcar),V82.7,,,,,
with antecedent collision,5,during derailment,,,,,,
from streetcar,4,fall(in streetcar),V82.6,,,,,
during derailment,5,from streetcar,V82.7,,,,,
with antecedent collision,6,during derailment,,,,,,
while boarding or alighting,5,from streetcar,V82.4,,,,,
while boarding or alighting,4,fall(in streetcar),V82.4,,,,,
specified type NEC,3,streetcar occupant,V82.8,,,,,
while boarding or alighting,3,streetcar occupant,V82.4,,,,,
three-wheeled motor vehicle occupant,2,transport(involving injury to),V39.9,,,,,
collision(with),3,three-wheeled motor vehicle occupant,,,,,,
animal(traffic),4,collision(with),V30.9,,,,,
being ridden(traffic),5,animal(traffic),V36.9,,,,,
nontraffic,6,being ridden(traffic),V36.3,,,,,
while boarding or alighting,6,being ridden(traffic),V36.4,,,,,
nontraffic,5,animal(traffic),V30.3,,,,,
while boarding or alighting,5,animal(traffic),V30.4,,,,,
animal-drawn vehicle(traffic),4,collision(with),V36.9,,,,,
nontraffic,5,animal-drawn vehicle(traffic),V36.3,,,,,
while boarding or alighting,5,animal-drawn vehicle(traffic),V36.4,,,,,
bus(traffic),4,collision(with),V34.9,,,,,
nontraffic,5,bus(traffic),V34.3,,,,,
while boarding or alighting,5,bus(traffic),V34.4,,,,,
car(traffic),4,collision(with),V33.9,,,,,
nontraffic,5,car(traffic),V33.3,,,,,
while boarding or alighting,5,car(traffic),V33.4,,,,,
motor vehicle NOS(traffic),4,collision(with),V39.60,,,,,
nontraffic,5,motor vehicle NOS(traffic),V39.20,,,,,
specified type NEC(traffic),5,motor vehicle NOS(traffic),V39.69,,,,,
nontraffic,6,specified type NEC(traffic),V39.29,,,,,
pedal cycle(traffic),4,collision(with),V31.9,,,,,
nontraffic,5,pedal cycle(traffic),V31.3,,,,,
while boarding or alighting,5,pedal cycle(traffic),V31.4,,,,,
pickup truck(traffic),4,collision(with),V33.9,,,,,
nontraffic,5,pickup truck(traffic),V33.3,,,,,
while boarding or alighting,5,pickup truck(traffic),V33.4,,,,,
railway vehicle(traffic),4,collision(with),V35.9,,,,,
nontraffic,5,railway vehicle(traffic),V35.3,,,,,
while boarding or alighting,5,railway vehicle(traffic),V35.4,,,,,
specified vehicle NEC(traffic),4,collision(with),V36.9,,,,,
nontraffic,5,specified vehicle NEC(traffic),V36.3,,,,,
while boarding or alighting,5,specified vehicle NEC(traffic),V36.4,,,,,
stationary object(traffic),4,collision(with),V37.9,,,,,
nontraffic,5,stationary object(traffic),V37.3,,,,,
while boarding or alighting,5,stationary object(traffic),V37.4,,,,,
streetcar(traffic),4,collision(with),V36.9,,,,,
nontraffic,5,streetcar(traffic),V36.3,,,,,
while boarding or alighting,5,streetcar(traffic),V36.4,,,,,
three wheeled motor vehicle(traffic),4,collision(with),V32.9,,,,,
nontraffic,5,three wheeled motor vehicle(traffic),V32.3,,,,,
while boarding or alighting,5,three wheeled motor vehicle(traffic),V32.4,,,,,
truck(traffic),4,collision(with),V34.9,,,,,
nontraffic,5,truck(traffic),V34.3,,,,,
while boarding or alighting,5,truck(traffic),V34.4,,,,,
two wheeled motor vehicle(traffic),4,collision(with),V32.9,,,,,
nontraffic,5,two wheeled motor vehicle(traffic),V32.3,,,,,
while boarding or alighting,5,two wheeled motor vehicle(traffic),V32.4,,,,,
van(traffic),4,collision(with),V33.9,,,,,
nontraffic,5,van(traffic),V33.3,,,,,
while boarding or alighting,5,van(traffic),V33.4,,,,,
driver,3,three-wheeled motor vehicle occupant,,,,,,
collision(with),4,driver,,,,,,
animal(traffic),5,collision(with),V30.5,,,,,
being ridden(traffic),6,animal(traffic),V36.5,,,,,
nontraffic,7,being ridden(traffic),V36.0,,,,,
nontraffic,6,animal(traffic),V30.0,,,,,
animal-drawn vehicle(traffic),5,collision(with),V36.5,,,,,
nontraffic,6,animal-drawn vehicle(traffic),V36.0,,,,,
bus(traffic),5,collision(with),V34.5,,,,,
nontraffic,6,bus(traffic),V34.0,,,,,
car(traffic),5,collision(with),V33.5,,,,,
nontraffic,6,car(traffic),V33.0,,,,,
motor vehicle NOS(traffic),5,collision(with),V39.40,,,,,
nontraffic,6,motor vehicle NOS(traffic),V39.00,,,,,
specified type NEC(traffic),6,motor vehicle NOS(traffic),V39.49,,,,,
nontraffic,7,specified type NEC(traffic),V39.09,,,,,
pedal cycle(traffic),5,collision(with),V31.5,,,,,
nontraffic,6,pedal cycle(traffic),V31.0,,,,,
pickup truck(traffic),5,collision(with),V33.5,,,,,
nontraffic,6,pickup truck(traffic),V33.0,,,,,
railway vehicle(traffic),5,collision(with),V35.5,,,,,
nontraffic,6,railway vehicle(traffic),V35.0,,,,,
specified vehicle NEC(traffic),5,collision(with),V36.5,,,,,
nontraffic,6,specified vehicle NEC(traffic),V36.0,,,,,
stationary object(traffic),5,collision(with),V37.5,,,,,
nontraffic,6,stationary object(traffic),V37.0,,,,,
streetcar(traffic),5,collision(with),V36.5,,,,,
nontraffic,6,streetcar(traffic),V36.0,,,,,
three wheeled motor vehicle(traffic),5,collision(with),V32.5,,,,,
nontraffic,6,three wheeled motor vehicle(traffic),V32.0,,,,,
truck(traffic),5,collision(with),V34.5,,,,,
nontraffic,6,truck(traffic),V34.0,,,,,
two wheeled motor vehicle(traffic),5,collision(with),V32.5,,,,,
nontraffic,6,two wheeled motor vehicle(traffic),V32.0,,,,,
van(traffic),5,collision(with),V33.5,,,,,
nontraffic,6,van(traffic),V33.0,,,,,
noncollision accident(traffic),4,driver,V38.5,,,,,
nontraffic,5,noncollision accident(traffic),V38.0,,,,,
noncollision accident(traffic),3,three-wheeled motor vehicle occupant,V38.9,,,,,
nontraffic,4,noncollision accident(traffic),V38.3,,,,,
while boarding or alighting,4,noncollision accident(traffic),V38.4,,,,,
nontraffic,3,three-wheeled motor vehicle occupant,V39.3,,,,,
hanger-on,3,three-wheeled motor vehicle occupant,,,,,,
collision(with),4,hanger-on,,,,,,
animal(traffic),5,collision(with),V30.7,,,,,
being ridden(traffic),6,animal(traffic),V36.7,,,,,
nontraffic,7,being ridden(traffic),V36.2,,,,,
nontraffic,6,animal(traffic),V30.2,,,,,
animal-drawn vehicle(traffic),5,collision(with),V36.7,,,,,
nontraffic,6,animal-drawn vehicle(traffic),V36.2,,,,,
bus(traffic),5,collision(with),V34.7,,,,,
nontraffic,6,bus(traffic),V34.2,,,,,
car(traffic),5,collision(with),V33.7,,,,,
nontraffic,6,car(traffic),V33.2,,,,,
pedal cycle(traffic),5,collision(with),V31.7,,,,,
nontraffic,6,pedal cycle(traffic),V31.2,,,,,
pickup truck(traffic),5,collision(with),V33.7,,,,,
nontraffic,6,pickup truck(traffic),V33.2,,,,,
railway vehicle(traffic),5,collision(with),V35.7,,,,,
nontraffic,6,railway vehicle(traffic),V35.2,,,,,
specified vehicle NEC(traffic),5,collision(with),V36.7,,,,,
nontraffic,6,specified vehicle NEC(traffic),V36.2,,,,,
stationary object(traffic),5,collision(with),V37.7,,,,,
nontraffic,6,stationary object(traffic),V37.2,,,,,
streetcar(traffic),5,collision(with),V36.7,,,,,
nontraffic,6,streetcar(traffic),V36.2,,,,,
three wheeled motor vehicle(traffic),5,collision(with),V32.7,,,,,
nontraffic,6,three wheeled motor vehicle(traffic),V32.2,,,,,
truck(traffic),5,collision(with),V34.7,,,,,
nontraffic,6,truck(traffic),V34.2,,,,,
two wheeled motor vehicle(traffic),5,collision(with),V32.7,,,,,
nontraffic,6,two wheeled motor vehicle(traffic),V32.2,,,,,
van(traffic),5,collision(with),V33.7,,,,,
nontraffic,6,van(traffic),V33.2,,,,,
noncollision accident(traffic),4,hanger-on,V38.7,,,,,
nontraffic,5,noncollision accident(traffic),V38.2,,,,,
passenger,3,three-wheeled motor vehicle occupant,,,,,,
collision(with),4,passenger,,,,,,
animal(traffic),5,collision(with),V30.6,,,,,
being ridden(traffic),6,animal(traffic),V36.6,,,,,
nontraffic,7,being ridden(traffic),V36.1,,,,,
nontraffic,6,animal(traffic),V30.1,,,,,
animal-drawn vehicle(traffic),5,collision(with),V36.6,,,,,
nontraffic,6,animal-drawn vehicle(traffic),V36.1,,,,,
bus(traffic),5,collision(with),V34.6,,,,,
nontraffic,6,bus(traffic),V34.1,,,,,
car(traffic),5,collision(with),V33.6,,,,,
nontraffic,6,car(traffic),V33.1,,,,,
motor vehicle NOS(traffic),5,collision(with),V39.50,,,,,
nontraffic,6,motor vehicle NOS(traffic),V39.10,,,,,
specified type NEC(traffic),6,motor vehicle NOS(traffic),V39.59,,,,,
